🤞🏼	bonne chance | chance | croisés | doigts | doigts croisés : peau moyennement claire | main | peau moyennement claire
🤞🏽	bonne chance | chance | croisés | doigts | doigts croisés : peau légèrement mate | main | peau légèrement mate
🤞🏾	bonne chance | chance | croisés | doigts | doigts croisés : peau mate | main | peau mate
🤞🏿	bonne chance | chance | croisés | doigts | doigts croisés : peau foncée | main | peau foncée
🫰	amour | argent | cher | claquer des doigts | cœur | main avec index et pouce croisés
🫰🏻	amour | argent | cher | claquer des doigts | cœur | main avec index et pouce croisés | main avec index et pouce croisés : peau claire | peau claire
🫰🏼	amour | argent | cher | claquer des doigts | cœur | main avec index et pouce croisés | main avec index et pouce croisés : peau moyennement claire | peau moyennement claire
🫰🏽	amour | argent | cher | claquer des doigts | cœur | main avec index et pouce croisés | main avec index et pouce croisés : peau légèrement mate | peau légèrement mate
🫰🏾	amour | argent | cher | claquer des doigts | cœur | main avec index et pouce croisés | main avec index et pouce croisés : peau mate | peau mate
🫰🏿	amour | argent | cher | claquer des doigts | cœur | main avec index et pouce croisés | main avec index et pouce croisés : peau foncée | peau foncée
🤟	ILY | amour | geste pour je t’aime | je t’aime | main | signe je t’aime | trois doigts
🤟🏻	ILY | amour | geste pour je t’aime | je t’aime | main | peau claire | signe je t’aime | signe je t’aime : peau claire | trois doigts
🤟🏼	ILY | amour | geste pour je t’aime | je t’aime | main | peau moyennement claire | signe je t’aime | signe je t’aime : peau moyennement claire | trois doigts
🤟🏽	ILY | amour | geste pour je t’aime | je t’aime | main | peau légèrement mate | signe je t’aime | signe je t’aime : peau légèrement mate | trois doigts
🤟🏾	ILY | amour | geste pour je t’aime | je t’aime | main | peau mate | signe je t’aime | signe je t’aime : peau mate | trois doigts
🤟🏿	ILY | amour | geste pour je t’aime | je t’aime | main | peau foncée | signe je t’aime | signe je t’aime : peau foncée | trois doigts
🤘	cornes | cornes avec les doigts | cornes du diable | doigts | main | rock | rock’n roll | yeah
🤘🏻	cornes | cornes avec les doigts | cornes avec les doigts : peau claire | cornes du diable | doigts | main | peau claire | rock | rock’n roll | yeah
🤘🏼	cornes | cornes avec les doigts | cornes avec les doigts : peau moyennement claire | cornes du diable | doigts | main | peau moyennement claire | rock | rock’n roll | yeah
🤘🏽	cornes | cornes avec les doigts | cornes avec les doigts : peau légèrement mate | cornes du diable | doigts | main | peau légèrement mate | rock | rock’n roll | yeah
🤘🏾	cornes | cornes avec les doigts | cornes avec les doigts : peau mate | cornes du diable | doigts | main | peau mate | rock | rock’n roll | yeah
🤘🏿	cornes | cornes avec les doigts | cornes avec les doigts : peau foncée | cornes du diable | doigts | main | peau foncée | rock | rock’n roll | yeah
🤙	appel | main | signe | signe appel téléphonique avec les doigts | téléphone
🤙🏻	appel | main | peau claire | signe | signe appel téléphonique avec les doigts | signe appel téléphonique avec les doigts : peau claire | téléphone
🤙🏼	appel | main | peau moyennement claire | signe | signe appel téléphonique avec les doigts | signe appel téléphonique avec les doigts : peau moyennement claire | téléphone
🤙🏽	appel | main | peau légèrement mate | signe | signe appel téléphonique avec les doigts | signe appel téléphonique avec les doigts : peau légèrement mate | téléphone
🤙🏾	appel | main | peau mate | signe | signe appel téléphonique avec les doigts | signe appel téléphonique avec les doigts : peau mate | téléphone
🤙🏿	appel | main | peau foncée | signe | signe appel téléphonique avec les doigts | signe appel téléphonique avec les doigts : peau foncée | téléphone
👈	doigt | gauche | index | index pointé vers la gauche | main | main avec index pointant à gauche
👈🏻	doigt | gauche | index | index pointé vers la gauche | main | main avec index pointant à gauche | main avec index pointant à gauche : peau claire | peau claire
👈🏼	doigt | gauche | index | index pointé vers la gauche | main | main avec index pointant à gauche | main avec index pointant à gauche : peau moyennement claire | peau moyennement claire
👈🏽	doigt | gauche | index | index pointé vers la gauche | main | main avec index pointant à gauche | main avec index pointant à gauche : peau légèrement mate | peau légèrement mate
👈🏾	doigt | gauche | index | index pointé vers la gauche | main | main avec index pointant à gauche | main avec index pointant à gauche : peau mate | peau mate
👈🏿	doigt | gauche | index | index pointé vers la gauche | main | main avec index pointant à gauche | main avec index pointant à gauche : peau foncée | peau foncée
👉	doigt | droite | index | index pointé vers la droite | main | main avec index pointant à droite
👉🏻	doigt | droite | index | index pointé vers la droite | main | main avec index pointant à droite | main avec index pointant à droite : peau claire | peau claire
👉🏼	doigt | droite | index | index pointé vers la droite | main | main avec index pointant à droite | main avec index pointant à droite : peau moyennement claire | peau moyennement claire
👉🏽	doigt | droite | index | index pointé vers la droite | main | main avec index pointant à droite | main avec index pointant à droite : peau légèrement mate | peau légèrement mate
👉🏾	doigt | droite | index | index pointé vers la droite | main | main avec index pointant à droite | main avec index pointant à droite : peau mate | peau mate
👉🏿	doigt | droite | index | index pointé vers la droite | main | main avec index pointant à droite | main avec index pointant à droite : peau foncée | peau foncée
👆	doigt | haut | index | index vers le haut | main | main avec index pointant vers le haut | montrer
👆🏻	doigt | haut | index | index vers le haut | main | main avec index pointant vers le haut | main avec index pointant vers le haut : peau claire | montrer | peau claire
👆🏼	doigt | haut | index | index vers le haut | main | main avec index pointant vers le haut | main avec index pointant vers le haut : peau moyennement claire | montrer | peau moyennement claire
👆🏽	doigt | haut | index | index vers le haut | main | main avec index pointant vers le haut | main avec index pointant vers le haut : peau légèrement mate | montrer | peau légèrement mate
👆🏾	doigt | haut | index | index vers le haut | main | main avec index pointant vers le haut | main avec index pointant vers le haut : peau mate | montrer | peau mate
👆🏿	doigt | haut | index | index vers le haut | main | main avec index pointant vers le haut | main avec index pointant vers le haut : peau foncée | montrer | peau foncée
🖕	doigt | doigt d’honneur | main | majeur
🖕🏻	doigt | doigt d’honneur | doigt d’honneur : peau claire | main | majeur | peau claire
🖕🏼	doigt | doigt d’honneur | doigt d’honneur : peau moyennement claire | main | majeur | peau moyennement claire
🖕🏽	doigt | doigt d’honneur | doigt d’honneur : peau légèrement mate | main | majeur | peau légèrement mate
🖕🏾	doigt | doigt d’honneur | doigt d’honneur : peau mate | main | majeur | peau mate
🖕🏿	doigt | doigt d’honneur | doigt d’honneur : peau foncée | main | majeur | peau foncée
👇	bas | doigt | index | index vers le bas | main | main avec index pointant vers le bas | montrer
👇🏻	bas | doigt | index | index vers le bas | main | main avec index pointant vers le bas | main avec index pointant vers le bas : peau claire | montrer | peau claire
👇🏼	bas | doigt | index | index vers le bas | main | main avec index pointant vers le bas | main avec index pointant vers le bas : peau moyennement claire | montrer | peau moyennement claire
👇🏽	bas | doigt | index | index vers le bas | main | main avec index pointant vers le bas | main avec index pointant vers le bas : peau légèrement mate | montrer | peau légèrement mate
👇🏾	bas | doigt | index | index vers le bas | main | main avec index pointant vers le bas | main avec index pointant vers le bas : peau mate | montrer | peau mate
👇🏿	bas | doigt | index | index vers le bas | main | main avec index pointant vers le bas | main avec index pointant vers le bas : peau foncée | montrer | peau foncée
☝️	doigt | haut | index | index pointant vers le haut | index pointé vers le haut | main | moi
☝🏻	doigt | haut | index | index pointant vers le haut | index pointant vers le haut : peau claire | index pointé vers le haut | main | moi | peau claire
☝🏼	doigt | haut | index | index pointant vers le haut | index pointant vers le haut : peau moyennement claire | index pointé vers le haut | main | moi | peau moyennement claire
☝🏽	doigt | haut | index | index pointant vers le haut | index pointant vers le haut : peau légèrement mate | index pointé vers le haut | main | moi | peau légèrement mate
☝🏾	doigt | haut | index | index pointant vers le haut | index pointant vers le haut : peau mate | index pointé vers le haut | main | moi | peau mate
☝🏿	doigt | haut | index | index pointant vers le haut | index pointant vers le haut : peau foncée | index pointé vers le haut | main | moi | peau foncée
🫵	index pointant vers l’utilisateur | pointer | toi
🫵🏻	index pointant vers l’utilisateur | index pointant vers l’utilisateur : peau claire | peau claire | pointer | toi
🫵🏼	index pointant vers l’utilisateur | index pointant vers l’utilisateur : peau moyennement claire | peau moyennement claire | pointer | toi
🫵🏽	index pointant vers l’utilisateur | index pointant vers l’utilisateur : peau légèrement mate | peau légèrement mate | pointer | toi
🫵🏾	index pointant vers l’utilisateur | index pointant vers l’utilisateur : peau mate | peau mate | pointer | toi
🫵🏿	index pointant vers l’utilisateur | index pointant vers l’utilisateur : peau foncée | peau foncée | pointer | toi
